category,code,name,price,quantity
STL,91110A1192,I 71 M10x1x20 HHB F.W.,0.00,228.00
STL,95110A1188,I 73 M10x1x17 CB,0.00,1.00
STL,91110B1242,I 75 M10x1.25x25 SCREW ST.COL,0.00,1200.00
STL,91110A1362,I 81 M10x1.5x39.5 HHB,0.00,4.00
STL,94110C1863,I 82 M10x1.5x40 FHB 10.9,0.00,100.00
STL,95110A1448,I 83 M10x1.5x48 CHB,0.00,2.00
STL,94110F1987,I 84 M10x1.5x50 FHB TC,0.00,1150.00
STL,94110B1967,I 86 M10x1.5x55 FHB,0.00,550.00
STL,93110A1338,I 88 M10x1.5x60 STUD,15.16,75.00
STL,94110D1987,I 91 M10x1.5x70 FHB,0.00,450.00
STL,95110A1500,I 96 M10x1.5x132 CB,0.00,4.00
STL,95110A1501,I 97 M10x1.5x168 CHB,0.00,30.00
STL,7121010073,M10x1 LOCK NUT,0.00,1307.00
STL,7121010022,M10x1 NUT,0.00,2003.00
STL,99110N9012,M10x1.25 FL.NUT,0.00,5.00
STL,7121020022,M10x1.25 HEX NUT,0.00,2.00
STL,99110N9011,M10x1.25 HEX NUT,0.00,20.00
STL,96110A2091,M10x1.25x19 HHS W/W,0.00,90.00
STL,93110A0309,M10x1.25x28 STUD,0.00,100.00
STL,94110D0292,M10x1.25x30 FHS MZ,0.00,900.00
STL,97110A0189,M10x1.25x30 RHKB SM,0.00,100.00
STL,91110A1700,M10x1.25x37 HHS NEW HOLAND,0.00,300.00
STL,97110B0189,M10x1.25x37 RHKB SM,0.00,50.00
STL,94110F0292,M10X1.25X45 FHS  7T,8.85,900.00
STL,94110C0552,M10x1.25x85 FL BL,0.00,5.00
STL,7121030073,M10x1.5 LOCK NUT,0.00,171.00
STL,7121030022,M10x1.5 NUT,0.00,2200.00
STL,2121031002,M10x1.5x100 HHB,0.00,750.00
STL,2121031102,M10x1.5x110 HHB 8.8 PHOS.,0.00,75.00
STL,2121031202,M10x1.5x120 HHB,0.00,106.00
STL,2121031252,M10x1.5x125 HHB,0.00,53.00
STL,2121031302,M10x1.5x130 HHB 8.8ph,0.00,150.00
STL,6121031409,M10x1.5x140 HHB,0.00,325.00
STL,94110D1288,M10x1.5x145 FHB,0.00,25.00
STL,6121031509,M10x1.5x150 HHB,0.00,20.00
STL,1121030202,M10x1.5x20 HHS,0.00,1200.00
STL,1121030252,M10x1.5x25 HHS,0.00,407.00
STL,5121030289,M10X1.5X28 HHB (T),0.00,404.00
STL,Z1110A1695,M10x1.5x30 BOLT W/NUT,0.00,100.00
STL,91110A1090,M10x1.5x30 HHB,0.00,6131.00
STL,95110B0096,M10x1.5x35 CHB,0.00,-200.00
STL,2121030352,M10x1.5x35 HHB,0.00,2495.00
STL,91110A1876,M10x1.5x35.5 HHB,0.00,400.00
STL,2151030402,M10x1.5x40 HHB,0.00,2765.00
STL,95110G1321,M10x1.5x45 CHB TC,0.00,100.00
STL,2121030452,M10x1.5x45 HHB,0.00,2800.00
STL,95110A1322,M10x1.5x50 CHB,0.00,2.00
STL,95110J1321,M10x1.5x50 CHB TC,0.00,-400.00
STL,2151030502,M10x1.5x50 HHB,0.00,1300.00
STL,2121030552,M10x1.5x55 HHB,0.00,650.00
STL,2121030602,M10x1.5x60 HHB,0.00,2550.00
STL,2121030652,M10x1.5x65 HHB,0.00,2265.00
STL,95110F1322,M10x1.5x65 TC,0.00,1647.00
STL,2121030702,M10x1.5x70 HHB,0.00,900.00
STL,2121030752,M10x1.5x75 HHB,0.00,25.00
STL,2121030802,M10x1.5x80 HHB,0.00,150.00
STL,95110K1322,M10x1.5x85 CHB,0.00,300.00
STL,2121030852,M10x1.5x85 HHB,0.00,676.00
STL,95110I1322,M10x1.5x90 CHB TC,0.00,500.00
STL,2121030902,M10x1.5x90 HHB,0.00,675.00
STL,95110A0219,M10x1x24 CL.BL.,0.00,50.00
STL,5151010252,M10x1x25 HHS,0.00,50.00
STL,91110A1597,M10x1x26 HHB,0.00,-100.00
STL,Z1110A1696,M10x1x30 BOLT W/NUT,0.00,2803.00
STL,91110A1596,M10x1x30 HHB,0.00,1454.00
STL,95110a1312,M10x1x50 CHB 10.9,0.00,100.00
STL,99211A2104,M11x1.0x66.50 CON ROD BOLT,0.00,100.00
STL,95111a1434,M11X1.5X129 CHB,0.00,76.00
STL,2121240802,M12 X 1.75 X 80 BOLT,0.00,250.00
STL,99112A9068,M12X1.25 LOCK NUT  ( E ),0.00,3900.00
STL,99112N9004,M12x1.25 WHEEL NUT,0.00,12.00
STL,95112A0229,M12x1.25x122 CHB,0.00,25.00
STL,94112A1318,M12X1.25x125 FB ZN YP,0.00,265.00
STL,99112A2133,M12X1.25X14 SET SCREW 45,29.59,200.00
STL,94112A2246,M12x1.25x30 FHS TAVERA,0.00,50.00
STL,94112B0012,M12x1.25x30 FS 7T YP,16.38,300.00
STL,91112A0906,M12x1.25x32 HHS T/C,0.00,800.00
STL,91112A0455,M12x1.25x33 HHB (E),0.00,1050.00
STL,91112A0197,M12x1.25x34 HHB (E),0.00,200.00
STL,91112A2889,M12x1.25x37 HHB (E),0.00,630.00
STL,95112A2125,M12x1.25x56 CRB TC,0.00,200.00
STL,95112A0839,M12x1.25x64 CB E40,0.00,200.00
STL,94112A2638,M12x1.25x80 TC,0.00,98.00
STL,99112A9093,M12x1.5 CASTLE NUT,0.00,290.00
STL,7121230022,M12x1.5 HEX NUT,0.00,6078.00
STL,7121230073,M12x1.5 LOCK NUT,0.00,504.00
STL,99212A9164,M12x1.5 W/NUT ACE,0.00,2054.00
STL,99112A9181,M12x1.5 WHEEL NUT PIAGGIO,0.00,4.00
STL,2121231002,M12x1.5x100 HHB,0.00,180.00
STL,6121231054,M12x1.5x105 HHB,0.00,350.00
STL,2121231102,M12x1.5x110 HHB,0.00,80.00
STL,95112A2788,M12X1.5X118 12PT CHB 10.9,82.21,425.00
STL,2121231202,M12X1.5X120,0.00,100.00
STL,95112A0174,M12x1.5x135 CB,0.00,60.00
STL,95112A1737,M12x1.5x136.5CHB,0.00,120.00
STL,93112A0152,M12x1.5x138 CYL.HD STUD,0.00,160.00
STL,95112A1736,M12x1.5x140CHB,0.00,55.00
STL,93112B0152,M12x1.5x145 CYL.STUD,0.00,-3.00
STL,95112A1735,M12x1.5x145.0 CHB,0.00,80.00
STL,95112B1163,M12x1.5x165 12PT CHB,0.00,-10.00
STL,95112B2788,M12X1.5X165 12PT CHB 10.9,118.13,250.00
STL,1121230252,M12x1.5x25 HHS,0.00,1150.00
STL,91112A1537,M12x1.5x27 HHB,0.00,250.00
STL,1121230302,M12x1.5x30 HHS,0.00,1549.00
STL,2151230352,M12x1.5x35 HHB,0.00,500.00
STL,1151230352,M12x1.5x35 HHS,0.00,20.00
STL,2151230402,M12x1.5x40 HHB,0.00,850.00
STL,97112A2918,M12x1.5x40 RHKB 10.9 PIAGGIO APE,0.00,3.00
STL,2151230452,M12x1.5x45 HHB,0.00,65.00
STL,97112B2599,M12x1.5x45.5 RHKB W.BOLT ACE,0.00,900.00
STL,2121230502,M12x1.5x50 HHB,0.00,8.00
STL,91112B0198,M12x1.5x52 HHB,0.00,100.00
STL,2151230552,M12x1.5x55 HHB,0.00,-50.00
STL,2151230602,M12X1.5X60 HHB,0.00,-24.00
STL,95112B1457,M12x1.5x65 CHB,0.00,300.00
STL,2151230652,M12x1.5x65 HHB,0.00,250.00
STL,2151230702,M12x1.5x70 HHB,0.00,300.00
STL,2151230752,M12x1.5x75 HHB,0.00,805.00
STL,95112A1457,M12x1.5x80 CHB,0.00,300.00
STL,2121230804,M12x1.5x80 HHB,0.00,100.00
STL,95112A1944,M12x1.5x92 CHB COLLER,0.00,344.00
STL,91112A0139,M12x1.5x92 HHB,0.00,2.00
STL,7121240073,M12x1.75 LOCK NUT,0.00,1300.00
STL,7121240022,M12x1.75 NUT,0.00,916.00
STL,2121241002,M12x1.75x100 HHB,0.00,50.00
STL,2121241102,M12x1.75x110 HHB,0.00,160.00
STL,95112A1194,M12x1.75x111 CHS TC,0.00,265.00
STL,95112B3269,M12X1.75X120 CHB 12.9 ZN,46.85,150.00
STL,2121241202,M12x1.75x120 HHB 8.8 PH,24.13,150.00
STL,2121241252,M12x1.75x125 HHB,0.00,176.00
STL,95112A3269,M12X1.75X130 CHB 12.9 ZN,48.65,25.00
STL,2121241302,M12x1.75x130 HHB,0.00,126.00
STL,6121241404,M12x1.75x140 HHB,0.00,100.00
STL,1121240252,M12x1.75x25 HHS,0.00,300.00
STL,95112B1340,M12x1.75x28 CHB GREEN,0.00,200.00
STL,1121240302,M12x1.75x30 HHS,0.00,1301.00
STL,1121240352,M12x1.75x35 HHS,0.00,1361.00
STL,95112C1340,M12x1.75x38 CHS TC,0.00,350.00
STL,2121240402,M12x1.75x40 HHB,0.00,2000.00
STL,93112A1535,M12x1.75x40 STUD,0.00,50.00
STL,2121240452,M12x1.75x45 HHB,0.00,725.00
STL,2121240502,M12x1.75x50 HHB,0.00,2323.00
STL,93112B1535,M12x1.75x50 STUD,0.00,439.00
STL,2121240552,M12x1.75x55 HHB,0.00,300.00
STL,93112C1535,M12x1.75x55 STUD,0.00,411.00
STL,2121240602,M12x1.75x60 HHB,0.00,175.00
STL,2121240652,M12x1.75x65 HHB,0.00,250.00
STL,95112A2635,M12x1.75x70 CHB TC,0.00,50.00
STL,2121240702,M12x1.75x70 HHB,0.00,402.00
STL,2121240752,M12x1.75x75 HHB,0.00,400.00
STL,6121240804,M12x1.75x80 HHB,0.00,-100.00
STL,2121240952,M12x1.75x95 HHS 8.8 PH,0.00,100.00
STL,95112A0242,M12x1x28 C.B.,0.00,200.00
STL,95112A0301,M12x1x35 CG (E),0.00,1050.00
STL,95114A1536,M14x1.0x30 CHB,0.00,-13.00
STL,99114A9088,M14x1.5 CASTLE NUT,0.00,360.00
STL,7121430022,M14x1.5 H.NUT,0.00,400.00
STL,7121430073,M14x1.5 LOCK NUT,0.00,-423.00
STL,99114A9163,M14x1.5 W.NUT COLLAR,0.00,1851.00
STL,95114B0172,M14x1.5x100 CB,0.00,59.00
STL,91114A2544,M14x1.5x115 HHB SCORPIO,0.00,30.00
STL,91114A2092,M14x1.5x130 HHS 10.9 ZN,0.00,175.00
STL,94114A0722,M14x1.5x32 FB (E),0.00,1700.00
STL,95114A1413,M14x1.5x34.5 CHS,0.00,75.00
STL,1121430352,M14x1.5x35 HHS,0.00,450.00
STL,91114A1875,M14x1.5x40 HHB,0.00,300.00
STL,95114A2399,M14x1.5x45 CHB (E),0.00,800.00
STL,2121430452,M14x1.5x45 HHB,0.00,850.00
STL,91114A1415,M14x1.5x48 HHB,0.00,801.00
STL,95114A2230,M14x1.5x50 CHB GREEN,0.00,-100.00
STL,2151430502,M14x1.5x50 HHB,0.00,1575.00
STL,98114B2276,M14x1.5x52 DHKB 10.9,0.00,380.00
STL,95114A1546,M14x1.5x53 OCHB,0.00,213.00
STL,97114A2704,M14x1.5x53.5 RHKB TATA407,0.00,50.00
STL,2121430552,M14x1.5x55 HHB,0.00,175.00
STL,95114A2615,M14x1.5x60 CHB TC,0.00,50.00
