category,code,name,price,quantity
BOSCH ITEM,F002H236498F8,PD649 PAD KIT INDIGO TDI,0.00,6.00
BOSCH ITEM,F002H236508F8,PD650 PAD KIT ECO / A STAR,0.00,13.00
BOSCH ITEM,F002H236528F8,PD652 BARKE PAD FIGO,855.00,5.00
BOSCH ITEM,F002H236538F8,PD653 PAD KIT XYLO,0.00,3.00
BOSCH ITEM,F002H236848F8,PD684 BRAKE PAD M HAWK,1400.00,3.00
BOSCH ITEM,F002H238288F8,PD828 BRAKE PAD VENTO,1926.00,2.00
BOSCH ITEM,F002H238298F8,PD829 BRAKE PAD ALTIS,2300.00,3.00
BOSCH ITEM,F002H238308F8,PD830 BRAKE PAD,1495.00,7.00
BOSCH ITEM,F002H238318F8,PD831 PAD KIT FR. HUNDAI EON,978.00,1.00
BOSCH ITEM,F002H238328F8,PD832 PAD KIT ERTIGA (FRONT),1668.00,1.00
BOSCH ITEM,F002H238348F8,PD834 PAD KIT CITI TYPE I VTEC (FRONT),1553.00,2.00
BOSCH ITEM,F002H238368F8,PD836 PAD KIT FR.ETIOS / LIVA,1700.00,3.00
BOSCH ITEM,F002H238408F8,PD840      BRAKE PAD CRUZE F,2295.00,1.00
BOSCH ITEM,F002H238418F8,PD841 PAD KIT COROLLA (FRONT),2243.00,1.00
BOSCH ITEM,F002H238438F8,PD843 PAD KIT,1093.00,1.00
BOSCH ITEM,F002H238458F8,PD845 PAD KIT REAR SKODA LAURA,1495.00,1.00
BOSCH ITEM,F002H238468F8,PD846  PAD KIT,1265.00,2.00
BOSCH ITEM,F002H238478F8,PD847 BRAKE PAD,1495.00,1.00
BOSCH ITEM,F002H238488F8,PD848 PAD KIT REAR TOYOTO COROLLA,1260.00,1.00
BOSCH ITEM,F002H239838F8,PD983 PAD KIT REAR M&M XUV 500,2080.00,4.00
BOSCH ITEM,F002H239038F8,RT903 BRAKE DISC. TAVERA,1450.00,12.00
BOSCH ITEM,F002H239628F8,SH962 SHOE KIT I-10/I-20 PETROL,1050.00,2.00
BOSCH ITEM,F002H239638F8,SH963 BRAKE SHOE I-20DIESEL / VERNA,1290.00,1.00
BOSCH ITEM,F002H239678F8,SH967 SHOE KIT EON,1100.00,1.00
BOSCH ITEM,02047484537GM,"Shoe Kit 8"" Logan",0.00,2.00
BOSCH ITEM,02043189824AR,SP7001305 BRAKE MASTER CYL.,0.00,3.00
BOSCH ITEM,02043189884AR,SP7006202 MASTER CYL.  SWIFT DIESEL,0.00,3.00
BOSCH ITEM,02043189924AR,SP7011608 CL.MASTER CYL. TATA207/407,0.00,3.00
BOSCH ITEM,02043189994AR,SP7080803 SERVICE KIT TAVERA,0.00,2.00
BOSCH ITEM,02043280104AR,SP8033207 BOOSTER ASSY W/TMC INDICA,0.00,1.00
BOSCH ITEM,02043280114AR,SP8034118 BOOSTER ASSY.,0.00,1.00
BOSCH ITEM,02043280134AR,SP8034701 BRAKE BOOSTER W/TMC,0.00,1.00
BOSCH ITEM,02043280184AR,SP8037212 BOOSTER ASSY..,0.00,2.00
BOSCH ITEM,02043280174AR,SP8037319 BOOSTER ASSY. M. VAN UP,0.00,1.00
BOSCH ITEM,02043280194AR,SP8037603 BOOSTER ASSY WITH TMC,0.00,1.00
BOSCH ITEM,02043280224AR,SP8038307 BOOSTER WITH TMC SCORPIO,0.00,1.00
BOSCH ITEM,02043280244AR,SP8038905 BOSTER ASSY INDIGO,0.00,1.00
BOSCH ITEM,02047191754AR,SV175 BOOSTER ASSY,11800.00,1.00
BOSCH ITEM,02047132854AR,SV285 BOOSTER WITH TMC MAXIMA,0.00,1.00
BOSCH ITEM,02047940894AR,TM089 TMC ALTO -800,1700.00,3.00
BOSCH ITEM,02047120404AR,TM2040 BRAKE M.CYL. XUV-500,3500.00,1.00
BOSCH ITEM,02047128654AR,TM865 TMC ASSY TATA ACE 1TON,0.00,1.00
BOSCH ITEM,02047128664AR,TM866  TMC ASSY. MAXIMO,0.00,1.00
BOSCH ITEM,02047148984AR,TM898 TMC ASSY NANO,2235.00,2.00
BOSCH ITEM,0986AB8025E2K,W/C ASSY BALENO,0.00,4.00
BOSCH ITEM,0986AB8032E2K,W/C ASSY L/H H.ACCENT,0.00,5.00
BOSCH ITEM,0986AB8033E2K,W/C ASSY RH H.ACCENT,0.00,4.00
BOSCH ITEM,0986AB8026E2K,W/C ASSY. BALENO,0.00,6.00
BOSCH ITEM,0986AB8106E7A,WC106  W. CYL. ASSY. MINIDOR LH.,0.00,33.00
BOSCH ITEM,0986AB8125E7A,WC125 WHEEL CYL ASSY TAVERA,750.00,2.00
BOSCH ITEM,0986AB74984AR,KBX498 TMC MAJOR INDIGO,0.00,1.00
BOSCH ITEM,0986AB75024AR,KBX502 MINOR REP KIT M CAR,0.00,30.00
BOSCH ITEM,0986AB75104AR,KBX510 MINOR KIT W/C. RR. M. VAN,0.00,10.00
BOSCH ITEM,0986AB75344AR,KBX534 SHOE KIT (KBX TYPE) 1000,0.00,10.00
BOSCH ITEM,0986AB75674AR,KBX567 REPAIR KIT OMNI,0.00,30.00
BOSCH ITEM,0986AB75684AR,KBX568 Minor Kit TMC Car 800CC,0.00,22.00
BOSCH ITEM,0986AB75694AR,KBX569 MAJOR KIT TMC WAGON R/ALTO,0.00,1.00
BOSCH ITEM,0986AB75724AR,KBX572 MINOR KIT TMC WAGON R/ALTO,390.00,16.00
BOSCH ITEM,0986AB75864AR,KBX586 MINOR KIT W/C REAR OMNI,0.00,60.00
BOSCH ITEM,0986AB75894AR,KBX589 SHOE KIT OMNI,0.00,1.00
BOSCH ITEM,0986AB77297GM,KBX729 REPAIR KIT SCORPIO,0.00,4.00
